"BehaviorSpace results (NetLogo 6.0.4)"
"as4.nlogo"
"experiment"
"01/06/2019 22:49:18:086 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","antenna-range","alpha","sensing-range","start_msg_tick","total-nodes","flooding","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"2996","7","1.15","8.7","15","150","true","16","0","1","3"
"2997","7","1.15","8.7","15","150","true","16","0","1","9"
"2995","7","1.15","8.7","15","150","true","16","0","1","7"
"3000","7","1.15","8.7","15","150","true","16","0","1","5"
"2998","7","1.15","8.7","15","150","true","16","0","1","6"
"2999","7","1.15","8.7","15","150","true","16","0","1","1"
"3001","7","1.15","9","15","150","true","16","0","1","8"
"3002","7","1.15","9","15","150","true","16","0","1","8"
"3003","7","1.15","9","15","150","true","16","0","1","5"
"3008","7","1.15","9","15","150","true","16","0","1","6"
"3004","7","1.15","9","15","150","true","16","0","1","3"
"3006","7","1.15","9","15","150","true","16","0","1","12"
"3007","7","1.15","9","15","150","true","16","0","1","5"
"3005","7","1.15","9","15","150","true","16","0","1","2"
"3009","7","1.15","9","15","150","true","16","0","1","5"
"3010","7","1.15","9","15","150","true","16","0","1","5"
"3012","7","1.15","9","15","150","true","16","0","1","3"
"3011","7","1.15","9","15","150","true","16","0","1","6"
"3017","7","1.15","9","15","150","true","16","0","1","7"
"3013","7","1.15","9","15","150","true","16","0","1","1"
"3015","7","1.15","9","15","150","true","16","0","1","6"
"3014","7","1.15","9","15","150","true","16","0","1","4"
"3018","7","1.15","9","15","150","true","16","0","1","3"
"3016","7","1.15","9","15","150","true","16","0","1","2"
"3021","7","1.15","9","15","150","true","16","0","1","5"
"3019","7","1.15","9","15","150","true","16","0","1","3"
"3024","7","1.15","9","15","150","true","15","1","1","4"
"3020","7","1.15","9","15","150","true","16","0","1","3"
"3022","7","1.15","9","15","150","true","16","0","1","2"
"3023","7","1.15","9","15","150","true","16","0","1","5"
"3025","7","1.15","9","15","150","true","16","0","1","4"
"3027","7","1.15","9","15","150","true","16","0","1","5"
"3028","7","1.15","9","15","150","true","16","0","1","5"
"3029","7","1.15","9","15","150","true","16","0","1","3"
"3031","7","1.15","9","15","150","true","16","0","1","5"
"3032","7","1.15","9","15","150","true","16","0","1","5"
"3030","7","1.15","9","15","150","true","16","0","1","3"
"3026","7","1.15","9","15","150","true","16","0","1","5"
"3034","7","1.15","9","15","150","true","16","0","1","7"
"3033","7","1.15","9","15","150","true","16","0","1","4"
"3036","7","1.15","9","15","150","true","16","0","1","8"
"3035","7","1.15","9","15","150","true","16","0","1","8"
"3037","7","1.15","9","15","150","true","16","0","1","5"
"3038","7","1.15","9","15","150","true","16","0","1","5"
"3039","7","1.15","9","15","150","true","16","0","1","6"
"3042","7","1.15","9","15","150","true","16","0","1","5"
"3041","7","1.15","9","15","150","true","16","0","1","4"
"3043","7","1.15","9","15","150","true","16","0","1","7"
"3040","7","1.15","9","15","150","true","16","0","1","3"
"3044","7","1.15","9","15","150","true","16","0","1","6"
"3045","7","1.15","9","15","150","true","16","0","1","5"
"3047","7","1.15","9","15","150","true","16","0","1","9"
"3046","7","1.15","9","15","150","true","16","0","1","6"
"3049","7","1.15","9","15","150","true","16","0","1","6"
"3048","7","1.15","9","15","150","true","16","0","1","5"
"3050","7","1.15","9","15","150","true","16","0","1","8"
"3052","7","1.15","9","15","150","true","16","0","1","2"
"3051","7","1.15","9","15","150","true","16","0","1","4"
"3053","7","1.15","9","15","150","true","16","0","1","5"
"3054","7","1.15","9","15","150","true","16","0","1","9"
"3055","7","1.15","9","15","150","true","16","0","1","4"
"3056","7","1.15","9","15","150","true","16","0","1","9"
"3057","7","1.15","9","15","150","true","16","0","1","2"
"3058","7","1.15","9","15","150","true","16","0","1","3"
"3059","7","1.15","9","15","150","true","16","0","1","3"
"3061","7","1.15","9","15","150","true","16","0","1","8"
"3064","7","1.15","9","15","150","true","16","0","1","10"
"3062","7","1.15","9","15","150","true","16","0","1","1"
"3060","7","1.15","9","15","150","true","16","0","1","6"
"3063","7","1.15","9","15","150","true","16","0","1","11"
"3066","7","1.15","9","15","150","true","16","0","1","3"
"3065","7","1.15","9","15","150","true","16","0","1","2"
"3067","7","1.15","9","15","150","true","16","0","1","7"
"3068","7","1.15","9","15","150","true","16","0","1","2"
"3069","7","1.15","9","15","150","true","16","0","1","6"
"3070","7","1.15","9","15","150","true","16","0","1","2"
"3073","7","1.15","9","15","150","true","16","0","1","7"
"3072","7","1.15","9","15","150","true","16","0","1","6"
"3071","7","1.15","9","15","150","true","16","0","1","4"
"3074","7","1.15","9","15","150","true","16","0","1","4"
"3075","7","1.15","9","15","150","true","16","0","1","10"
"3077","7","1.15","9","15","150","true","16","0","1","8"
"3076","7","1.15","9","15","150","true","16","0","1","2"
"3079","7","1.15","9","15","150","true","16","0","1","6"
"3078","7","1.15","9","15","150","true","16","0","1","5"
"3080","7","1.15","9","15","150","true","16","0","1","7"
"3082","7","1.15","9","15","150","true","16","0","1","6"
"3081","7","1.15","9","15","150","true","16","0","1","4"
"3083","7","1.15","9","15","150","true","16","0","1","5"
"3084","7","1.15","9","15","150","true","16","0","1","3"
"3085","7","1.15","9","15","150","true","16","0","1","7"
"3086","7","1.15","9","15","150","true","16","0","1","6"
"3087","7","1.15","9","15","150","true","16","0","1","0"
"3088","7","1.15","9","15","150","true","16","0","1","6"
"3091","7","1.15","9","15","150","true","16","0","1","2"
"3089","7","1.15","9","15","150","true","16","0","1","4"
"3092","7","1.15","9","15","150","true","16","0","1","5"
"3094","7","1.15","9","15","150","true","16","0","1","3"
"3090","7","1.15","9","15","150","true","16","0","1","5"
"3093","7","1.15","9","15","150","true","16","0","1","6"
"3095","7","1.15","9","15","150","true","16","0","1","5"
"3096","7","1.15","9","15","150","true","16","0","1","4"
"3097","7","1.15","9","15","150","true","16","0","1","10"
"3100","7","1.15","9","15","150","true","16","0","1","5"
"3099","7","1.15","9","15","150","true","16","0","1","3"
"3098","7","1.15","9","15","150","true","16","0","1","5"
"3103","7","1.15","9.3","15","150","true","16","0","1","5"
"3105","7","1.15","9.3","15","150","true","16","0","1","8"
"3102","7","1.15","9.3","15","150","true","16","0","1","6"
"3104","7","1.15","9.3","15","150","true","16","0","1","2"
"3106","7","1.15","9.3","15","150","true","16","0","1","7"
"3101","7","1.15","9.3","15","150","true","16","0","1","4"
"3107","7","1.15","9.3","15","150","true","16","0","1","6"
"3108","7","1.15","9.3","15","150","true","16","0","1","2"
"3109","7","1.15","9.3","15","150","true","16","0","1","5"
"3111","7","1.15","9.3","15","150","true","16","0","1","6"
"3110","7","1.15","9.3","15","150","true","16","0","1","2"
"3115","7","1.15","9.3","15","150","true","16","0","1","3"
"3112","7","1.15","9.3","15","150","true","16","0","1","1"
"3113","7","1.15","9.3","15","150","true","16","0","1","4"
"3114","7","1.15","9.3","15","150","true","16","0","1","4"
"3116","7","1.15","9.3","15","150","true","16","0","1","11"
"3118","7","1.15","9.3","15","150","true","16","0","1","3"
"3119","7","1.15","9.3","15","150","true","16","0","1","5"
"3117","7","1.15","9.3","15","150","true","16","0","1","4"
"3120","7","1.15","9.3","15","150","true","16","0","1","4"
"3121","7","1.15","9.3","15","150","true","16","0","1","5"
"3124","7","1.15","9.3","15","150","true","16","0","1","8"
"3123","7","1.15","9.3","15","150","true","16","0","1","4"
"3122","7","1.15","9.3","15","150","true","16","0","1","3"
"3125","7","1.15","9.3","15","150","true","16","0","1","6"
"3126","7","1.15","9.3","15","150","true","16","0","1","9"
"3128","7","1.15","9.3","15","150","true","16","0","1","7"
"3127","7","1.15","9.3","15","150","true","16","0","1","3"
"3129","7","1.15","9.3","15","150","true","16","0","1","9"
"3132","7","1.15","9.3","15","150","true","16","0","1","5"
"3130","7","1.15","9.3","15","150","true","16","0","1","7"
"3134","7","1.15","9.3","15","150","true","16","0","1","9"
"3135","7","1.15","9.3","15","150","true","16","0","1","9"
"3133","7","1.15","9.3","15","150","true","15","1","1","4"
"3131","7","1.15","9.3","15","150","true","16","0","1","7"
"3138","7","1.15","9.3","15","150","true","16","0","1","6"
"3136","7","1.15","9.3","15","150","true","16","0","1","3"
"3137","7","1.15","9.3","15","150","true","16","0","1","11"
"3139","7","1.15","9.3","15","150","true","15","1","1","3"
"3140","7","1.15","9.3","15","150","true","16","0","1","8"
"3141","7","1.15","9.3","15","150","true","16","0","1","1"
"3142","7","1.15","9.3","15","150","true","16","0","1","4"
"3144","7","1.15","9.3","15","150","true","16","0","1","5"
"3147","7","1.15","9.3","15","150","true","15","1","1","6"
"3146","7","1.15","9.3","15","150","true","16","0","1","4"
"3145","7","1.15","9.3","15","150","true","16","0","1","5"
"3149","7","1.15","9.3","15","150","true","16","0","1","7"
"3148","7","1.15","9.3","15","150","true","16","0","1","5"
"3143","7","1.15","9.3","15","150","true","16","0","1","2"
"3150","7","1.15","9.3","15","150","true","16","0","1","9"
"3151","7","1.15","9.3","15","150","true","16","0","1","4"
"3155","7","1.15","9.3","15","150","true","16","0","1","3"
"3153","7","1.15","9.3","15","150","true","16","0","1","8"
"3152","7","1.15","9.3","15","150","true","16","0","1","4"
"3156","7","1.15","9.3","15","150","true","16","0","1","10"
"3154","7","1.15","9.3","15","150","true","16","0","1","5"
"3159","7","1.15","9.3","15","150","true","16","0","1","6"
"3158","7","1.15","9.3","15","150","true","16","0","1","8"
"3160","7","1.15","9.3","15","150","true","16","0","1","4"
"3157","7","1.15","9.3","15","150","true","16","0","1","3"
"3161","7","1.15","9.3","15","150","true","16","0","1","3"
"3163","7","1.15","9.3","15","150","true","16","0","1","1"
"3164","7","1.15","9.3","15","150","true","16","0","1","7"
"3162","7","1.15","9.3","15","150","true","16","0","1","2"
"3165","7","1.15","9.3","15","150","true","16","0","1","3"
"3166","7","1.15","9.3","15","150","true","16","0","1","5"
"3167","7","1.15","9.3","15","150","true","16","0","1","6"
"3169","7","1.15","9.3","15","150","true","16","0","1","5"
"3170","7","1.15","9.3","15","150","true","16","0","1","1"
"3168","7","1.15","9.3","15","150","true","16","0","1","7"
"3173","7","1.15","9.3","15","150","true","16","0","1","9"
"3171","7","1.15","9.3","15","150","true","16","0","1","9"
"3172","7","1.15","9.3","15","150","true","16","0","1","4"
"3174","7","1.15","9.3","15","150","true","16","0","1","6"
"3175","7","1.15","9.3","15","150","true","16","0","1","9"
"3176","7","1.15","9.3","15","150","true","16","0","1","3"
"3177","7","1.15","9.3","15","150","true","16","0","1","7"
"3179","7","1.15","9.3","15","150","true","16","0","1","9"
"3181","7","1.15","9.3","15","150","true","16","0","1","2"
"3178","7","1.15","9.3","15","150","true","16","0","1","5"
"3183","7","1.15","9.3","15","150","true","16","0","1","4"
"3180","7","1.15","9.3","15","150","true","16","0","1","6"
"3185","7","1.15","9.3","15","150","true","16","0","1","5"
"3182","7","1.15","9.3","15","150","true","16","0","1","5"
"3184","7","1.15","9.3","15","150","true","16","0","1","5"
"3186","7","1.15","9.3","15","150","true","16","0","1","6"
"3189","7","1.15","9.3","15","150","true","16","0","1","4"
"3187","7","1.15","9.3","15","150","true","16","0","1","5"
"3191","7","1.15","9.3","15","150","true","16","0","1","7"
"3190","7","1.15","9.3","15","150","true","16","0","1","9"
"3192","7","1.15","9.3","15","150","true","16","0","1","3"
"3188","7","1.15","9.3","15","150","true","16","0","1","6"
"3193","7","1.15","9.3","15","150","true","16","0","1","3"
"3194","7","1.15","9.3","15","150","true","16","0","1","6"
"3195","7","1.15","9.3","15","150","true","15","1","1","5"
"3196","7","1.15","9.3","15","150","true","16","0","1","5"
"3199","7","1.15","9.3","15","150","true","16","0","1","4"
"3198","7","1.15","9.3","15","150","true","16","0","1","3"
"3197","7","1.15","9.3","15","150","true","16","0","1","7"
"3202","7","1.15","9.6","15","150","true","16","0","1","5"
"3200","7","1.15","9.3","15","150","true","16","0","1","8"
"3201","7","1.15","9.6","15","150","true","16","0","1","5"
"3203","7","1.15","9.6","15","150","true","16","0","1","4"
"3204","7","1.15","9.6","15","150","true","16","0","1","4"
"3206","7","1.15","9.6","15","150","true","16","0","1","2"
"3205","7","1.15","9.6","15","150","true","16","0","1","4"
"3207","7","1.15","9.6","15","150","true","16","0","1","2"
"3208","7","1.15","9.6","15","150","true","16","0","1","1"
"3211","7","1.15","9.6","15","150","true","16","0","1","7"
"3210","7","1.15","9.6","15","150","true","16","0","1","7"
"3209","7","1.15","9.6","15","150","true","16","0","1","3"
"3212","7","1.15","9.6","15","150","true","16","0","1","2"
"3214","7","1.15","9.6","15","150","true","15","1","1","6"
"3213","7","1.15","9.6","15","150","true","16","0","1","5"
"3215","7","1.15","9.6","15","150","true","16","0","1","4"
"3216","7","1.15","9.6","15","150","true","16","0","1","4"
"3217","7","1.15","9.6","15","150","true","16","0","1","1"
"3218","7","1.15","9.6","15","150","true","16","0","1","3"
"3220","7","1.15","9.6","15","150","true","16","0","1","3"
"3219","7","1.15","9.6","15","150","true","16","0","1","4"
"3221","7","1.15","9.6","15","150","true","16","0","1","3"
"3224","7","1.15","9.6","15","150","true","16","0","1","10"
"3223","7","1.15","9.6","15","150","true","16","0","1","4"
"3222","7","1.15","9.6","15","150","true","16","0","1","8"
"3225","7","1.15","9.6","15","150","true","16","0","1","4"
"3226","7","1.15","9.6","15","150","true","16","0","1","5"
"3227","7","1.15","9.6","15","150","true","16","0","1","7"
"3229","7","1.15","9.6","15","150","true","16","0","1","7"
"3228","7","1.15","9.6","15","150","true","16","0","1","5"
"3230","7","1.15","9.6","15","150","true","16","0","1","4"
"3231","7","1.15","9.6","15","150","true","16","0","1","1"
"3232","7","1.15","9.6","15","150","true","16","0","1","6"
"3233","7","1.15","9.6","15","150","true","16","0","1","6"
"3234","7","1.15","9.6","15","150","true","16","0","1","4"
"3235","7","1.15","9.6","15","150","true","16","0","1","5"
"3236","7","1.15","9.6","15","150","true","16","0","1","6"
"3238","7","1.15","9.6","15","150","true","16","0","1","1"
"3241","7","1.15","9.6","15","150","true","16","0","1","5"
"3239","7","1.15","9.6","15","150","true","16","0","1","6"
"3240","7","1.15","9.6","15","150","true","16","0","1","5"
"3237","7","1.15","9.6","15","150","true","16","0","1","3"
"3242","7","1.15","9.6","15","150","true","16","0","1","4"
"3243","7","1.15","9.6","15","150","true","16","0","1","6"
"3244","7","1.15","9.6","15","150","true","16","0","1","8"
"3245","7","1.15","9.6","15","150","true","16","0","1","2"
"3247","7","1.15","9.6","15","150","true","16","0","1","3"
"3246","7","1.15","9.6","15","150","true","16","0","1","5"
"3248","7","1.15","9.6","15","150","true","16","0","1","8"
"3249","7","1.15","9.6","15","150","true","16","0","1","7"
"3251","7","1.15","9.6","15","150","true","16","0","1","0"
"3250","7","1.15","9.6","15","150","true","16","0","1","2"
"3252","7","1.15","9.6","15","150","true","16","0","1","6"
"3253","7","1.15","9.6","15","150","true","16","0","1","3"
"3254","7","1.15","9.6","15","150","true","16","0","1","6"
"3255","7","1.15","9.6","15","150","true","16","0","1","9"
"3256","7","1.15","9.6","15","150","true","16","0","1","3"
"3257","7","1.15","9.6","15","150","true","16","0","1","4"
"3258","7","1.15","9.6","15","150","true","16","0","1","4"
"3259","7","1.15","9.6","15","150","true","16","0","1","8"
"3260","7","1.15","9.6","15","150","true","16","0","1","3"
"3261","7","1.15","9.6","15","150","true","16","0","1","9"
"3263","7","1.15","9.6","15","150","true","16","0","1","6"
"3262","7","1.15","9.6","15","150","true","16","0","1","5"
"3264","7","1.15","9.6","15","150","true","16","0","1","3"
"3267","7","1.15","9.6","15","150","true","16","0","1","7"
"3266","7","1.15","9.6","15","150","true","16","0","1","7"
"3268","7","1.15","9.6","15","150","true","16","0","1","3"
"3269","7","1.15","9.6","15","150","true","16","0","1","5"
"3265","7","1.15","9.6","15","150","true","16","0","1","7"
"3271","7","1.15","9.6","15","150","true","16","0","1","12"
"3270","7","1.15","9.6","15","150","true","16","0","1","3"
"3272","7","1.15","9.6","15","150","true","16","0","1","6"
"3273","7","1.15","9.6","15","150","true","15","1","1","10"
"3274","7","1.15","9.6","15","150","true","16","0","1","6"
"3276","7","1.15","9.6","15","150","true","16","0","1","7"
"3275","7","1.15","9.6","15","150","true","16","0","1","8"
"3277","7","1.15","9.6","15","150","true","16","0","1","5"
"3278","7","1.15","9.6","15","150","true","16","0","1","4"
"3279","7","1.15","9.6","15","150","true","16","0","1","5"
"3280","7","1.15","9.6","15","150","true","16","0","1","6"
"3282","7","1.15","9.6","15","150","true","16","0","1","2"
"3281","7","1.15","9.6","15","150","true","16","0","1","6"
"3283","7","1.15","9.6","15","150","true","16","0","1","5"
"3284","7","1.15","9.6","15","150","true","16","0","1","4"
